CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
331.0,170.0,128.0,195.0,7.0,825.0,802.0,27.999999999999993,63.53
475.0,0.0,0.0,228.0,0.0,932.0,594.0,91.04715344908055,25.57
475.0,0.0,0.0,228.0,0.0,932.0,595.7473619722329,270.0,73.7
233.8,0.0,94.6,197.9,4.6,947.0,852.2,14.0,28.99
231.8,0.0,121.6,172.90783940151914,6.6114464379610105,1056.4,778.5,100.0,37.91
230.0,0.0,118.3,146.1,12.8,1029.4,828.7,28.0,17.54
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.02
425.0,106.3,0.0,161.79181140236622,18.6,936.0,774.1224327947501,56.0,72.3
362.6,0.0,0.0,164.9,11.6,944.7,768.4794056575295,28.0,71.99
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,51.04
446.0,24.0,79.0,162.02422683309408,11.6,967.0,712.0,56.0,79.99
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,7.0,24.5
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,56.74
181.3534767911584,116.0,0.0,192.0,0.0,927.4,856.8,7.0,26.05
166.0,0.0,0.0,183.0,13.0,859.0,827.0,28.0,15.75
336.0,0.0,0.0,182.0,3.0,992.0,816.0,28.0,41.67
135.7,0.0,175.2,178.5,8.0,1076.2,798.9,28.0,53.52
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,38.46
425.0,116.0,0.0,153.5,16.5,852.1,887.1,7.0,55.65
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,44.3
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,33.02
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,58.61
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14.0,17.44
382.5,203.5,0.0,185.7,0.0,1040.6,734.3,28.0,32.72
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,65.2
381.0,0.0,0.0,186.0,0.0,1111.0,783.0,7.0,15.36
277.1,0.0,0.0,191.8,5.5,948.9,856.8,28.0,29.73
236.0,157.0,0.0,192.0,0.0,889.8,887.1,90.0,16.89
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,29.23
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,25.2
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,31.35
102.0,153.0,0.0,192.0,0.0,887.0,942.0,365.0,56.14
212.6,0.0,100.4,159.4,9.657183860440261,1003.8,903.8,28.0,50.73
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,28.0,43.39
475.0,118.8,0.0,181.1,8.5,852.1,781.5,28.0,42.55
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,57.23
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100.0,63.53
141.3,212.0,0.0,202.5051855841744,0.0,971.8,748.5,28.0,22.44
331.0,170.0,0.0,195.0,3.0,811.0,802.0,28.0,61.89
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,43.58
297.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,24.85
164.0,0.0,200.0,181.0,13.0,849.0,819.3366746343052,27.999999999999996,43.06
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,53.52
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,54.38
359.0,19.0,141.0,154.0,11.6,958.7258429664467,801.0,180.0,37.43
405.0,0.0,0.0,195.02207073894357,0.0,968.0,613.0,7.0,16.5
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,38.22
289.0,0.0,0.0,192.0,0.0,929.8,839.2,90.0,40.76
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56.0,36.56
133.0,200.0,0.0,192.00000000000003,0.0,927.4,839.2,28.0,22.35
315.600731870388,0.0,0.0,192.0,0.0,968.0,781.2,7.0,7.68
236.0,0.0,0.0,194.0,0.0,968.0,877.6906744644266,3.0,24.4
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,30.14
339.0,0.0,0.0,197.0,0.0,968.0,781.0,175.27352668327813,31.02
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,13.09
374.0,189.2,0.0,192.0,0.0,926.1,756.7,14.0,44.21
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14.0,32.4
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,28.63
153.1,239.7,0.0,200.0,6.3,1001.9,674.8,28.0,30.12
200.0,133.0,0.0,192.0,0.0,965.4,834.9743231318038,28.0,30.85
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,54.77
275.1,0.0,163.3,160.6,7.8,1058.6,780.1,3.0,13.12
385.0,20.0,94.0,157.0,12.948182461203663,938.0,845.0,28.0,62.94
310.80583966203517,0.0,0.0,192.0,0.0,1012.0,830.0,360.0,47.71
540.0,0.0,0.0,176.37032537649958,0.0,1125.0,688.7,90.0,38.46
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,26.06
362.6,0.0,0.0,164.9,11.6,944.7,755.8,3.0,25.02
200.0,133.7,0.0,192.0,0.0,965.4,806.2,90.0,37.17
376.0,0.0,0.0,214.6,0.0,1003.5,762.4000000000002,14.0,25.51
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,21.06
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,64.3
166.0,42.1,163.8,121.8,11.7,1058.6,780.1,47.44000100699187,35.96
350.0,0.0,0.0,202.11566173281534,0.0,974.0,775.0,90.0,45.9
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28.0,55.02
310.0,0.0,0.0,192.0,0.0,1011.9999999999999,830.0,90.0,32.24
165.0,0.0,132.1,175.55844641830166,8.1,1005.8,746.6,3.0,4.78
304.0,76.0,0.0,228.0,0.0,932.0,670.0,102.33571038726693,22.32
153.0,239.0,0.0,200.0,7.0,1002.0,737.426205164618,28.0,67.87
526.2859795859015,0.0,0.0,228.0,0.0,1125.0,613.0,7.0,55.25
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0,41.64
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91.0,59.09
116.0,173.0,0.0,192.0,0.0,949.9,891.9,7.0,26.85
173.652415680009,24.579963139115574,163.3,176.5,4.5,1058.6,780.1,28.0,39.0
190.3,0.0,125.2,161.9,9.9,1071.2354853773213,802.6,56.0,39.15
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,36.45
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,17.95
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,40.23
387.0,0.0,94.0,187.0,13.9,938.0,833.5179662361058,28.0,33.49
167.0,0.0,167.0,164.0,7.9,1007.3,770.1,100.0,40.86
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,8.06
290.4,0.0,96.2,168.1,9.4,961.2,865.0,56.0,42.64
259.52062054059473,0.0,0.0,198.0,0.0,968.0,858.1020523292079,180.0,33.01
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7.0,50.53
116.0,212.5,0.0,203.5,0.0,909.8,891.9,14.0,24.43
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,14.0,26.2
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,45.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,28.47
237.5,237.5,0.0,228.0,0.0,932.0,670.0,90.0,42.22
393.0,0.0,0.0,192.0,0.0,940.0,758.0,7.0,23.74
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,17.6
212.0,34.518784196483125,100.0,159.0,7.8,959.2,705.2,28.0,27.68
284.0,15.0,141.0,179.0,3.0,842.0,801.0,28.0,18.03
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3.0,8.37
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100.0,37.72
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0,42.22
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,31.64
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180.0,25.2
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,33.27
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28.0,33.08
252.0,0.0,0.0,184.0,0.0,1111.0,784.0,28.0,32.01
281.0,0.0,0.0,185.0,0.0,1103.4362326111955,774.0,28.0,17.57
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,51.73
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,39.23
166.8,0.0,163.8,186.4,4.6,955.1,770.1,28.0,33.66
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,41.37
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,37.91
150.0,0.0,0.0,182.0,3.0,1022.0,753.0,28.0,33.27
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,19.42
212.0,0.0,124.8,159.0,7.8,1082.8946658528316,799.5,7.0,30.65
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,35.3
350.0,0.0,0.0,203.0,0.0,974.0,775.0,3.0,14.7
401.31157952952435,0.0,0.0,192.0,0.0,936.2,712.2,7.0,25.2
304.0,0.0,0.0,196.0,0.0,959.0,705.0,14.0,30.44
500.0,0.0,0.0,192.0,0.0,1125.0,813.0,7.0,12.79
252.3,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,22.93
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,6.88
286.3,200.9,0.0,144.7,11.77882154148876,1004.6,803.7,56.0,43.06
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,35.1
288.0,142.5,0.0,228.0,0.0,923.5070882184091,594.0,28.0,32.88
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,12.05
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3.0,13.4
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28.0,66.0
228.0113939625732,0.0,0.0,198.0,0.0,968.0,863.0,365.0,24.85
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.5
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,22.93
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,25.73
277.1,0.0,97.4,160.6,11.8,973.9,874.5709444972521,3.0,25.56
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100.0,37.42
127.0,0.0,0.0,192.0,0.0,978.0,848.7207858734743,10.534217754797329,25.51
397.0,0.0,0.0,185.7456684955676,0.0,1040.6,734.3,28.0,36.45
393.0,0.0,0.0,192.0,0.0,952.0897529046957,758.0,28.0,59.76
250.0,0.0,95.7,187.4,5.531372928089015,956.9,861.2,100.0,55.02
425.0,166.6,0.0,153.5,16.5,852.1,887.1,28.0,56.4
133.0,200.0,0.0,192.0,0.0,965.4,805.2,90.0,24.45
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,40.29
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,41.15
236.0,0.0,0.0,193.0,0.0,968.0,885.0,28.0,35.08
266.9476961858009,19.0,141.0,206.0,1.7,1012.0,801.0,56.0,51.02
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56.0,29.45
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56.0,53.1
198.6,132.4,0.0,192.0,0.0,978.4,895.3,28.0,24.5
230.0,0.0,118.3,192.66030650343197,4.6,1029.4,758.6,84.89153705636112,46.23
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.68
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,28.99
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,34.74
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,23.74
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,25.51
288.0,192.0,0.0,192.0,0.0,929.8,716.1,7.0,20.08
255.0,192.0,55.42008303305445,192.0,0.0,931.2,842.6,3.0,11.17
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,12.55
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,365.0,52.04
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,9.99
350.0,0.0,0.0,203.0,0.0,1074.0,775.0,28.0,42.22
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,26.92
203.5,305.3,0.0,183.9,0.0,963.4,768.6416067468409,7.0,19.01
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,13.46
182.0,45.2,124.3,158.5,10.8,1080.8,785.8104555867847,100.0,50.08
250.0,0.0,0.0,187.4,0.0,987.8,849.0,3.0,18.03
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,9.62
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,28.24
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,37.33
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,5.727098286121439,11.41
302.0,0.0,0.0,203.0,0.0,974.0,787.9344379335794,180.0,32.05
252.3,0.0,98.8,146.3,12.4,987.8,889.0,3.0,10.35
288.0,132.4,0.0,192.0,0.0,965.4,851.0486032745177,3.0,24.45
540.0,0.0,0.0,165.0,0.0,1125.0,613.0,90.0,35.31
236.0,157.0,0.0,186.0,11.0,870.0,774.0,28.0,33.36
200.0,0.0,0.0,192.0,0.0,965.4,806.2,3.0,13.2
145.0,0.0,113.0,178.0,8.0,953.0,822.0,28.0,34.24
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,44.21
531.2999999999998,0.0,0.0,141.8,28.2,852.1,893.7,19.7373598917353,55.6
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,14.94
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,40.23
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,55.55
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100.0,40.06
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,12.47
212.6,0.0,121.6,169.6,7.6,1055.6,777.8,3.0,15.58
122.6,183.9,0.0,203.5,0.0,884.9,800.1,7.0,21.86
252.3,19.745659785491913,98.8,146.3,13.6,971.8,804.9,28.0,79.3
339.0,0.0,0.0,197.0,0.0,968.0,783.0,365.0,56.61
158.8,0.0,23.641254535867688,185.7,0.0,1111.6,784.3,28.0,35.76
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,56.14
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,47.03
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100.0,50.51
318.8,188.84044144226945,0.0,155.7,14.3,852.1,880.4,7.0,44.4
284.0,145.0,0.0,178.0,8.0,819.0,789.0,28.0,79.3
250.0,0.0,0.0,191.0,0.0,1012.0,830.0,28.0,37.42
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.05
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,30.45
350.0,0.0,0.0,201.90903863856371,0.0,974.0,775.0,180.0,29.59
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28.0,26.97
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,54.1
212.0,0.0,124.8,159.0,3.0,1085.4,799.5,28.0,30.39
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,38.5
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,11.85
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,21.92
194.7,0.0,100.5,170.2,7.5,998.0,901.8,14.0,19.11
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3.0,23.84
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,90.0,43.58
252.3,0.0,98.8,146.3,14.2,987.8,889.0,60.02441629596929,55.5
525.0,0.0,0.0,188.63555004200808,0.0,1125.0,613.0,365.0,42.13
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,37.27
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,33.54
349.0,0.0,0.0,192.0,6.0,1047.0,806.0,90.0,40.57
339.0,0.0,0.0,185.0,0.0,1069.0,774.0,7.0,19.99
183.9,122.6,0.0,185.7,0.0,959.2,613.2,28.0,20.59
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,24.28
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,54.32
202.0,11.0,141.0,202.0,1.7,942.0,801.0,28.0,34.57
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3.0,4.83
500.0,0.0,0.0,200.0,3.0,1124.0,613.0,28.0,29.55
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,17.28
362.6,189.0,0.0,164.9,11.6,944.7,755.7999999999998,56.0,36.45
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365.0,52.83
238.1,0.0,0.0,185.7,0.0,1047.0,739.3,28.0,24.34
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,19.93
251.4,0.0,118.3,188.5,5.8,1076.2,757.7,56.0,66.82
233.0,0.0,0.0,196.0,3.9,801.0,758.0,36.424121539904945,40.93
148.5,139.9,108.6,193.8,6.1,892.4,780.6,28.0,37.17
382.0,0.0,0.0,185.0,0.0,1014.3425090624643,739.0,90.0,69.66
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,46.68
190.7,0.0,125.2,166.6,9.9,1090.0,802.6,28.0,27.83
331.36554402723567,142.5,0.0,228.0,0.0,932.0,594.0,270.0,33.7
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,54.9
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,46.622060883951534,32.96
540.0,0.0,0.0,170.0,2.5,1130.0,630.0,28.0,61.23
290.4,0.0,96.2,168.1,9.4,961.2,865.0,3.0,13.29
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,32.92
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,29.55
375.0,95.0,0.0,186.7,0.0,852.1,781.5,28.0,37.17
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,32.1
200.0,133.04834786058387,0.0,192.0,0.0,965.4,806.2,90.0,32.92
186.2,124.1,0.0,185.70000000000002,0.0,1083.4,764.3,7.0,16.5
540.0,0.0,0.0,173.0,0.0,1125.0,613.0000000000001,90.0,56.06
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,33.4
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,39.66
145.7,172.6,0.0,181.9,3.4,985.8,816.8,7.0,11.47
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,11.36
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,17.34
313.3,0.0,0.0,181.9,8.6,955.1,859.2,100.0,35.34
313.3,262.2,0.0,175.5,6.9,1055.6,659.9,28.0,55.9
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,41.37
307.0,0.0,0.0,193.0,0.0,812.0,812.0,28.0,45.94
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,3.32
397.0,0.0,0.0,186.0,0.0,1041.7819122007015,739.0,28.0,34.29
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,10.39
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,32.53
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,35.23
275.1,0.0,16.517161889360782,191.8,5.3,948.9,830.8,28.0,39.42
214.9,54.6,121.9,162.1,9.6,1014.3,780.1,56.0,44.28
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3.0,14.64
302.0,0.0,0.0,203.0,0.0,974.0,817.0,90.0,47.03
212.0,0.0,121.6,175.32972465874442,9.9,1053.6,777.5,3.0,15.58
389.9,189.0,0.0,137.8,18.6,944.7,852.2,7.0,55.45
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3.0,3.32
277.0,0.0,0.0,191.0,0.0,974.7457310270605,856.0,28.0,18.91
252.3,0.0,98.8,146.3,14.2,987.8,857.6691139861362,14.0,22.35
525.0,0.0,0.0,186.0,0.0,1125.0,613.0,186.93311363690083,56.85
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.17993960320117,13.2
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,20.77
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,31.88
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28.0,29.65
157.0,236.0,0.0,228.0,0.0,932.0,670.0,365.0,67.57
374.0,19.0,141.0,151.0,10.0,801.0,768.207933641622,3.0,21.54
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,21.91
160.0,159.41455322149434,0.0,168.0,12.0,1049.0,688.0,28.0,19.69
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.46
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,63.14
277.0,116.8,91.7,175.8,3.4,946.5,665.6,28.0,66.42
298.0,0.0,107.0,186.0,6.0,879.0,789.0,28.0,41.68
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,56.0,35.76
212.5,0.0,100.4,179.9,9.6,1007.2,903.6,14.0,32.01
350.0,0.0,0.0,203.0,0.0,1074.0,775.0,3.0,20.42
369.2463177892898,0.0,0.0,186.0,0.0,1038.0,758.0,365.0,56.34
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,31.88
302.0,0.0,0.0,198.17365292452692,0.0,974.0,817.0,3.0,11.98
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,61.23
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,61.24
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,35.17
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,60.29
376.0,0.0,0.0,214.6,0.0,1003.5,762.3999999999999,28.0,42.42
165.0,144.7,0.0,175.5,8.2,1005.6,746.8,100.0,45.08
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,65.7
153.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,35.1
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,29.73
322.0,0.0,116.0,180.0,11.0,904.0,817.0,28.0,7.51
402.3801774382724,163.2837197022,0.0,147.4,10.4,946.8,696.7,28.0,47.97
382.5,0.0,0.0,192.0,0.0,940.6,785.6,90.0,59.8
255.5,132.4,0.0,192.0,3.843647197917929,1012.4,830.0,28.0,31.97
251.4,0.0,100.5,182.5,3.6,1005.8,899.8,28.0,64.3
359.0,19.0,141.11314579837008,154.0,5.9,942.0,801.0,28.0,36.45
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28.0,33.08
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,33.19
480.0,76.0,0.0,192.0,0.0,801.0,802.0,7.0,24.92
251.4,0.0,118.3,188.5,6.4,1047.0604957963371,754.3,28.0,44.39
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,26.31
342.0,20.0,94.0,157.0,11.6,966.0,867.0,56.0,65.2
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,14.64
491.0,26.0,78.0,162.0,12.0,967.0,699.0,3.0,13.22
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,4.83
147.8,210.2,0.0,203.2,3.1,1022.9414435070139,709.7,28.0,59.76
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3.0,24.43
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,79.99
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.12
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,46.39
214.6376051665867,149.0,0.0,192.0,0.0,949.9,824.0,28.0,36.96
393.0,0.0,0.0,192.0,0.0,941.4146376985217,758.0,90.0,49.19
192.0,288.0,0.0,192.0,0.0,929.8,716.1,14.0,23.79
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,41.05
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,31.9
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,61.89
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,21.18
116.0,0.0,0.0,192.0,0.0,909.8,891.9,3.0,9.85
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,10.22
288.0,0.0,0.0,192.0,0.0,932.0,817.0,3.0,41.3
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,21.986670277942295,23.35
540.0,0.0,0.0,173.0,0.0,1124.9999999999998,613.0,138.46850773571254,33.8
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.68
155.6,0.0,165.7,180.3,10.7,1023.3,728.9,28.0,39.06
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.67
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28.0,42.03
362.6,0.0,0.0,164.9,11.6,944.7,755.8,7.0,27.42
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,15.07
540.0,0.0,0.0,173.0,0.0,1125.0,613.0411520156024,3.0,13.57
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,12.45
447.36441330731617,0.0,0.0,203.0,0.0,1125.0,613.0,3.0,44.86
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28.0,26.05
252.1,0.0,98.8,146.1,14.3,987.8,889.0,100.0,43.8
491.0,26.0,123.0,201.0,3.9,822.0,699.0,7.0,41.2
198.6,0.0,0.0,192.00000000000003,0.0,978.4,825.5,7.0,16.88
198.6,166.8,0.0,192.0,0.0,978.4,825.5,365.0,27.34
288.0,192.0,0.0,192.0,0.0,929.8,717.8,90.0,50.7
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,6.9
304.0,76.0,0.0,227.99999999999997,0.0,932.0,670.0,180.0,69.66
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,25.37
153.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,45.08
356.0,0.0,0.0,193.0,9.0,904.0,768.0,28.0,61.24
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,42.29
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,13.57
155.2,193.8,94.1,193.8,6.5358239186938345,998.0,738.5134143114003,28.0,23.08
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3.0,22.9
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,28.63
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,120.0,40.15
212.5,0.0,100.4,159.3,8.7,1007.8,903.6717529466694,28.0,60.29
193.5,290.2,0.0,185.7,0.0,998.2,704.3,90.0,48.15
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56.0,31.54
424.0,0.0,132.0,182.0,14.3,822.0,750.0,100.0,48.7
313.3,144.69790290770874,0.0,178.5,8.0,1001.9,688.7,28.0,44.28
339.2,0.0,0.0,192.0,0.0,935.4,781.2,7.0,11.98
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3.0,18.03
213.7,0.0,174.7,159.9,11.7,1053.5,792.7,3.0,21.75
525.0,0.0,0.0,189.0,11.0,1120.0,765.0,28.0,41.67
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,48.15
254.0,0.0,0.0,198.0,0.0,968.0,863.0,28.0,24.0
252.1,97.1,75.88243940734556,193.8,8.3,835.5,821.4,28.0,25.42
167.0,59.65872505758737,167.0,164.0,7.9,1007.3,770.1,56.0,48.59
234.0,156.0,0.0,188.99292391691935,5.9,981.0,759.548532042635,28.0,32.92
272.8,67.3037295474207,0.0,183.8,15.6,953.3,659.9,3.0,21.95
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,50.13221661323026,46.8
