;id;CementComponent;BlastFurnaceSlag;FlyAshComponent;WaterComponent;SuperplasticizerComponent;CoarseAggregateComponent;FineAggregateComponent;AgeInDays;Strength
2792;2792;249.1;0.0;98.8;158.1;12.8;987.8;889.0;56.0;71.3
2793;2793;154.8;183.4;0.0;193.3;9.1;;867.7;28.0;17.96
2794;2794;376.0;0.0;0.0;214.6;0.0;1003.5;762.4;14.0;26.92
2795;2795;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;365.0;22.75
2796;2796;322.0;0.0;136.0;182.0;14.3;867.0;825.0;28.0;37.8
2797;2797;322.0;0.0;0.0;192.0;0.0;1012.0;830.0;7.0;17.44
2798;2798;213.5;98.1;24.5;171.1;6.7;1066.0;785.5;14.0;26.74
2799;2799;374.0;;0.0;185.7;15.9;1043.6;734.3;28.0;43.58
2800;2800;375.0;0.0;0.0;186.0;0.0;1038.0;758.0;28.0;44.42
2801;2801;379.5;151.2;0.0;153.9;15.9;1134.3;605.0;28.0;39.42
2802;2802;387.0;20.0;94.0;157.0;13.9;938.0;845.0;56.0;52.44
2803;2803;339.2;0.0;0.0;185.7;0.0;971.8;748.5;7.0;25.62
2804;2804;540.0;0.0;0.0;173.0;0.0;1125.0;633.0;28.0;40.87
2805;2805;213.7;0.0;174.7;154.8;10.2;1053.5;776.4;100.0;56.14
2806;2806;198.6;0.0;0.0;198.6;0.0;968.0;863.0;28.0;23.52
2807;2807;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;28.0;36.94
2808;2808;108.3;162.4;0.0;203.5;0.0;938.2;849.0;7.0;39.7
2809;2809;251.4;0.0;118.3;188.5;5.8;1028.4;757.7;3.0;17.57
2810;2810;254.8;128.0;0.0;192.0;0.0;963.4;863.4;90.0;46.64
2811;2811;349.0;0.0;0.0;192.0;0.0;1047.0;806.9;90.0;35.87
2812;2812;139.6;209.4;0.0;185.7;0.0;1047.4;739.3;28.0;29.87
2813;2813;302.0;0.0;0.0;203.0;0.0;974.0;817.0;180.0;41.54
2814;2814;387.0;20.0;94.0;157.0;13.9;938.0;845.0;365.0;49.25
2815;2815;397.0;0.0;0.0;185.7;0.0;1040.6;734.3;28.0;46.68
2816;2816;236.0;0.0;0.0;192.0;0.0;978.0;825.0;120.0;29.79
2817;2817;266.0;114.0;0.0;228.0;0.0;932.0;670.0;7.0;9.74
2818;2818;238.0;0.0;0.0;;0.0;1119.0;;28.0;37.4
2819;2819;164.2;0.0;143.0;163.0;0.0;1005.6;900.9;3.0;25.02
2820;2820;250.2;0.0;0.0;203.5;0.0;966.0;;7.0;30.45
2821;2821;164.2;0.0;200.1;181.2;12.6;849.3;846.0;28.0;30.96
2822;2822;475.0;0.0;0.0;228.0;0.0;932.0;594.0;90.0;47.81
2823;2823;277.1;97.8;24.5;160.7;11.2;1061.7;782.5;14.0;28.02
2824;2824;331.0;170.0;128.0;195.0;7.0;825.0;802.0;;63.53
2825;2825;475.0;0.0;0.0;228.0;0.0;932.0;594.0;;25.57
2826;2826;475.0;0.0;0.0;228.0;0.0;932.0;;270.0;73.7
2827;2827;233.8;0.0;94.6;197.9;4.6;947.0;852.2;14.0;28.99
2828;2828;231.8;0.0;121.6;;;1056.4;778.5;100.0;37.91
2829;2829;230.0;0.0;118.3;146.1;12.8;1029.4;828.7;28.0;17.54
2830;2830;277.0;0.0;0.0;191.0;0.0;968.0;856.0;28.0;25.02
2831;2831;425.0;106.3;0.0;;18.6;936.0;;56.0;72.3
2832;2832;362.6;0.0;0.0;164.9;11.6;944.7;;28.0;71.99
2833;2833;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;28.0;51.04
2834;2834;446.0;24.0;79.0;;11.6;967.0;712.0;56.0;79.99
2835;2835;297.2;0.0;117.5;174.8;9.5;1022.8;753.5;7.0;24.5
2836;2836;469.0;117.2;0.0;137.8;32.2;852.1;840.5;28.0;56.74
2837;2837;;116.0;0.0;192.0;0.0;927.4;856.8;7.0;26.05
2838;2838;166.0;0.0;0.0;183.0;13.0;859.0;827.0;28.0;15.75
2839;2839;336.0;0.0;0.0;182.0;3.0;992.0;816.0;28.0;41.67
2840;2840;135.7;0.0;175.2;178.5;8.0;1076.2;798.9;28.0;53.52
2841;2841;203.5;305.3;0.0;203.5;0.0;963.4;630.0;28.0;38.46
2842;2842;425.0;116.0;0.0;153.5;16.5;852.1;887.1;7.0;55.65
2843;2843;485.0;0.0;0.0;146.0;0.0;1120.0;800.0;28.0;44.3
2844;2844;153.0;102.0;0.0;192.0;0.0;888.0;943.1;90.0;33.02
2845;2845;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;90.0;58.61
2846;2846;212.0;0.0;124.8;159.0;7.8;1085.4;799.5;14.0;17.44
2847;2847;382.5;203.5;0.0;185.7;0.0;1040.6;734.3;28.0;32.72
2848;2848;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;180.0;65.2
2849;2849;381.0;;0.0;186.0;0.0;1111.0;783.0;7.0;15.36
2850;2850;277.1;0.0;0.0;191.8;5.5;948.9;856.8;28.0;29.73
2851;2851;236.0;157.0;0.0;192.0;0.0;889.8;887.1;90.0;16.89
2852;2852;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;28.0;29.23
2853;2853;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;28.0;25.2
2854;2854;;0.0;0.0;192.0;0.0;1056.0;809.0;90.0;31.35
2855;2855;102.0;153.0;0.0;192.0;0.0;887.0;942.0;365.0;56.14
2856;2856;212.6;0.0;100.4;159.4;;1003.8;903.8;28.0;50.73
2857;2857;218.2;54.6;123.8;140.8;11.9;1075.7;792.7;28.0;43.39
2858;2858;475.0;118.8;0.0;181.1;8.5;852.1;781.5;28.0;42.55
2859;2859;362.6;189.0;0.0;164.9;11.6;944.7;755.8;91.0;57.23
2860;2860;167.0;75.4;167.0;164.0;7.9;1007.3;770.1;100.0;63.53
2861;2861;141.3;212.0;0.0;;0.0;971.8;748.5;28.0;22.44
2862;2862;331.0;170.0;0.0;195.0;3.0;811.0;802.0;28.0;61.89
2863;2863;333.0;0.0;0.0;192.0;0.0;931.2;842.6;90.0;43.58
2864;2864;297.0;0.0;0.0;185.0;0.0;1040.0;734.0;28.0;24.85
2865;2865;164.0;0.0;200.0;181.0;13.0;849.0;;;43.06
2866;2866;475.0;0.0;0.0;228.0;0.0;932.0;594.0;365.0;53.52
2867;2867;380.0;0.0;0.0;228.0;0.0;932.0;670.0;180.0;54.38
2868;2868;359.0;19.0;141.0;154.0;11.6;;801.0;180.0;37.43
2869;2869;405.0;0.0;0.0;;0.0;968.0;613.0;7.0;16.5
2870;2870;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;28.0;38.22
2871;2871;289.0;0.0;0.0;;0.0;929.8;839.2;90.0;40.76
2872;2872;439.0;177.0;;186.0;11.1;884.9;707.9;56.0;36.56
2873;2873;133.0;200.0;0.0;;0.0;927.4;839.2;28.0;22.35
2874;2874;;0.0;0.0;192.0;0.0;968.0;781.2;7.0;7.68
2875;2875;236.0;0.0;0.0;194.0;0.0;968.0;;3.0;24.4
2876;2876;397.0;0.0;0.0;185.7;0.0;1040.6;734.3;28.0;30.14
2877;2877;339.0;0.0;0.0;197.0;0.0;968.0;781.0;;31.02
2878;2878;382.0;0.0;0.0;186.0;0.0;1111.0;784.0;7.0;13.09
2879;2879;374.0;189.2;0.0;192.0;0.0;926.1;756.7;14.0;44.21
2880;2880;212.6;0.0;100.4;159.4;10.4;1003.8;903.8;14.0;32.4
2881;2881;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;90.0;28.63
2882;2882;153.1;239.7;0.0;200.0;6.3;1001.9;674.8;28.0;30.12
2883;2883;200.0;133.0;0.0;192.0;;965.4;;28.0;30.85
2884;2884;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;54.77
2885;2885;275.1;0.0;163.3;160.6;7.8;1058.6;780.1;3.0;13.12
2886;2886;385.0;20.0;94.0;;;938.0;845.0;28.0;62.94
2887;2887;;0.0;0.0;192.0;0.0;1012.0;830.0;360.0;47.71
2888;2888;540.0;0.0;0.0;;0.0;1125.0;688.7;90.0;38.46
2889;2889;350.0;0.0;0.0;186.0;0.0;1050.0;770.0;7.0;26.06
2890;2890;362.6;0.0;0.0;164.9;11.6;944.7;755.8;3.0;25.02
2891;2891;200.0;133.7;0.0;192.0;0.0;965.4;806.2;90.0;37.17
2892;2892;376.0;0.0;0.0;214.6;0.0;1003.5;;14.0;25.51
2893;2893;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;7.0;21.06
2894;2894;333.0;0.0;0.0;192.0;0.0;931.2;842.6;28.0;64.3
2895;2895;166.0;42.1;163.8;121.8;11.7;1058.6;780.1;;35.96
2896;2896;350.0;0.0;0.0;;0.0;974.0;775.0;90.0;45.9
2897;2897;376.0;0.0;0.0;214.6;0.0;1003.5;762.4;28.0;55.02
2898;2898;310.0;0.0;0.0;192.0;0.0;;830.0;90.0;32.24
2899;2899;165.0;0.0;132.1;;8.1;1005.8;746.6;3.0;4.78
2900;2900;304.0;76.0;0.0;228.0;0.0;932.0;670.0;;22.32
2901;2901;153.0;239.0;0.0;200.0;7.0;1002.0;;28.0;67.87
2902;2902;;0.0;0.0;228.0;0.0;1125.0;613.0;7.0;55.25
2903;2903;266.0;114.0;0.0;228.0;0.0;932.0;670.0;28.0;41.64
2904;2904;425.0;106.3;0.0;151.4;18.6;936.0;803.7;91.0;59.09
2905;2905;116.0;173.0;0.0;192.0;0.0;949.9;891.9;7.0;26.85
2906;2906;;;163.3;176.5;4.5;1058.6;780.1;28.0;39.0
2907;2907;190.3;0.0;125.2;161.9;9.9;;802.6;56.0;39.15
2908;2908;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;36.45
2909;2909;331.0;0.0;0.0;192.0;0.0;978.0;825.0;7.0;17.95
2910;2910;307.0;0.0;0.0;193.0;0.0;968.0;812.0;90.0;40.23
2911;2911;387.0;0.0;94.0;187.0;13.9;938.0;;28.0;33.49
2912;2912;167.0;0.0;167.0;164.0;7.9;1007.3;770.1;100.0;40.86
2913;2913;333.0;0.0;0.0;192.0;0.0;931.2;842.6;3.0;8.06
2914;2914;290.4;0.0;96.2;168.1;9.4;961.2;865.0;56.0;42.64
2915;2915;;0.0;0.0;198.0;0.0;968.0;;180.0;33.01
2916;2916;387.0;20.0;94.0;157.0;13.9;938.0;845.0;7.0;50.53
2917;2917;116.0;212.5;0.0;203.5;0.0;909.8;891.9;14.0;24.43
2918;2918;349.0;;0.0;192.0;0.0;1047.0;806.0;;26.2
2919;2919;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;14.0;45.84
2920;2920;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;28.0;28.47
2921;2921;237.5;237.5;0.0;228.0;0.0;932.0;670.0;90.0;42.22
2922;2922;393.0;0.0;0.0;192.0;0.0;940.0;758.0;7.0;23.74
2923;2923;252.5;0.0;0.0;185.7;0.0;1111.6;784.3;28.0;17.6
2924;2924;212.0;;100.0;159.0;7.8;959.2;705.2;28.0;27.68
2925;2925;284.0;15.0;141.0;179.0;3.0;842.0;801.0;28.0;18.03
2926;2926;233.8;0.0;94.6;197.9;4.6;947.0;852.2;3.0;8.37
2927;2927;231.8;0.0;121.6;174.0;6.7;1056.4;778.5;100.0;37.72
2928;2928;342.0;38.0;0.0;228.0;0.0;932.0;670.0;270.0;42.22
2929;2929;277.0;0.0;0.0;191.0;0.0;968.0;856.0;28.0;31.64
2930;2930;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;180.0;25.2
2931;2931;192.0;288.0;0.0;192.0;0.0;929.8;716.1;28.0;33.27
2932;2932;231.8;0.0;121.6;174.0;6.7;1056.4;778.5;28.0;33.08
2933;2933;252.0;0.0;0.0;184.0;0.0;1111.0;784.0;28.0;32.01
2934;2934;281.0;0.0;0.0;185.0;0.0;;774.0;28.0;17.57
2935;2935;342.0;38.0;0.0;228.0;0.0;932.0;670.0;180.0;51.73
2936;2936;183.9;122.6;0.0;203.5;0.0;959.2;800.0;90.0;39.23
2937;2937;166.8;0.0;163.8;186.4;4.6;955.1;770.1;28.0;33.66
2938;2938;350.0;0.0;0.0;203.0;0.0;974.0;775.0;180.0;41.37
2939;2939;277.0;0.0;0.0;191.0;0.0;968.0;856.0;90.0;37.91
2940;2940;150.0;0.0;0.0;182.0;3.0;1022.0;753.0;28.0;33.27
2941;2941;295.0;0.0;0.0;185.0;0.0;1069.0;769.0;7.0;19.42
2942;2942;212.0;0.0;124.8;159.0;7.8;;799.5;7.0;30.65
2943;2943;183.9;122.6;0.0;203.5;;959.2;800.0;3.0;35.3
2944;2944;350.0;0.0;0.0;203.0;0.0;974.0;775.0;3.0;14.7
2945;2945;;0.0;0.0;192.0;0.0;936.2;712.2;7.0;25.2
2946;2946;304.0;0.0;0.0;196.0;0.0;959.0;705.0;14.0;30.44
2947;2947;500.0;0.0;0.0;192.0;0.0;1125.0;813.0;7.0;12.79
2948;2948;252.3;0.0;0.0;185.7;0.0;1111.6;784.3;28.0;22.93
2949;2949;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;3.0;6.88
2950;2950;286.3;200.9;0.0;144.7;;1004.6;803.7;56.0;43.06
2951;2951;238.0;0.0;0.0;186.0;0.0;1119.0;789.0;28.0;35.1
2952;2952;288.0;142.5;0.0;228.0;0.0;;594.0;28.0;32.88
2953;2953;540.0;0.0;;173.0;0.0;1125.0;613.0;7.0;12.05
2954;2954;194.7;0.0;100.5;170.2;7.5;998.0;901.8;3.0;13.4
2955;2955;491.0;26.0;123.0;210.0;3.9;882.0;699.0;28.0;66.0
2956;2956;;0.0;0.0;198.0;0.0;968.0;863.0;365.0;24.85
2957;2957;381.4;0.0;0.0;185.7;0.0;1104.6;784.3;28.0;22.5
2958;2958;255.0;0.0;0.0;192.0;0.0;889.8;945.0;28.0;22.93
2959;2959;116.0;173.0;0.0;192.0;0.0;909.8;891.9;28.0;25.73
2960;2960;277.1;0.0;97.4;160.6;11.8;973.9;;3.0;25.56
2961;2961;165.0;0.0;143.6;163.8;0.0;1005.6;900.9;100.0;37.42
2962;2962;127.0;0.0;0.0;192.0;0.0;978.0;;;25.51
2963;2963;397.0;0.0;0.0;;0.0;1040.6;734.3;28.0;36.45
2964;2964;393.0;0.0;0.0;192.0;0.0;;758.0;28.0;59.76
2965;2965;250.0;0.0;95.7;187.4;;956.9;861.2;100.0;55.02
2966;2966;425.0;166.6;0.0;153.5;16.5;852.1;887.1;28.0;56.4
2967;2967;133.0;200.0;0.0;192.0;0.0;965.4;805.2;90.0;24.45
2968;2968;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;90.0;40.29
2969;2969;393.0;0.0;0.0;192.0;0.0;940.6;785.6;90.0;41.15
2970;2970;236.0;0.0;0.0;193.0;0.0;968.0;885.0;28.0;35.08
2971;2971;;19.0;141.0;206.0;1.7;1012.0;801.0;56.0;51.02
2972;2972;190.3;0.0;125.2;161.9;9.9;1088.1;802.6;56.0;29.45
2973;2973;213.5;0.0;174.2;159.2;11.7;1043.6;771.9;56.0;53.1
2974;2974;198.6;132.4;0.0;192.0;0.0;978.4;895.3;28.0;24.5
2975;2975;230.0;0.0;118.3;;4.6;1029.4;758.6;;46.23
2976;2976;331.0;;0.0;;;978.0;825.0;90.0;37.68
2977;2977;322.5;148.6;0.0;185.8;8.5;951.0;709.5;28.0;28.99
2978;2978;381.4;0.0;;185.7;0.0;1104.6;784.3;28.0;34.74
2979;2979;135.7;203.5;0.0;185.7;0.0;1076.2;759.3;28.0;23.74
2980;2980;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;25.51
2981;2981;288.0;192.0;0.0;192.0;0.0;929.8;716.1;7.0;20.08
2982;2982;255.0;192.0;;192.0;0.0;931.2;842.6;3.0;11.17
2983;2983;350.0;0.0;0.0;203.0;0.0;974.0;775.0;7.0;12.55
2984;2984;200.0;;0.0;180.0;0.0;1125.0;845.0;365.0;52.04
2985;2985;250.0;0.0;0.0;182.0;0.0;1100.0;820.0;7.0;9.99
2986;2986;350.0;0.0;0.0;203.0;0.0;1074.0;775.0;28.0;42.22
2987;2987;135.7;203.5;0.0;185.7;0.0;1076.2;;28.0;26.92
2988;2988;203.5;305.3;0.0;183.9;0.0;963.4;;7.0;19.01
2989;2989;313.3;262.2;0.0;175.5;8.6;1046.9;611.8;3.0;13.46
2990;2990;182.0;45.2;124.3;158.5;10.8;1080.8;;100.0;50.08
2991;2991;250.0;0.0;0.0;187.4;0.0;987.8;849.0;3.0;18.03
2992;2992;318.8;212.5;0.0;155.7;14.3;852.1;880.4;7.0;9.62
2993;2993;198.6;132.4;0.0;192.0;0.0;978.4;825.5;28.0;28.24
2994;2994;255.5;170.3;0.0;185.7;0.0;1026.6;724.3;28.0;37.33
2995;2995;286.3;200.9;0.0;144.7;11.2;1004.6;803.7;;11.41
2996;2996;302.0;0.0;0.0;203.0;0.0;974.0;;180.0;32.05
2997;2997;252.3;0.0;98.8;146.3;12.4;987.8;889.0;3.0;10.35
2998;2998;288.0;132.4;0.0;192.0;0.0;965.4;;3.0;24.45
2999;2999;540.0;0.0;0.0;165.0;0.0;1125.0;613.0;90.0;35.31
3000;3000;236.0;157.0;0.0;186.0;11.0;870.0;774.0;28.0;33.36
3001;3001;200.0;0.0;0.0;192.0;0.0;965.4;806.2;3.0;13.2
3002;3002;145.0;0.0;113.0;178.0;8.0;953.0;822.0;28.0;34.24
3003;3003;236.0;157.0;0.0;192.0;0.0;972.6;749.1;90.0;44.21
3004;3004;;0.0;0.0;141.8;28.2;852.1;893.7;;55.6
3005;3005;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;7.0;14.94
3006;3006;173.0;116.0;0.0;192.0;0.0;946.8;856.8;90.0;40.23
3007;3007;350.0;0.0;0.0;203.0;0.0;974.0;775.0;56.0;55.55
3008;3008;212.0;0.0;124.8;159.0;7.8;1085.4;799.5;100.0;40.06
3009;3009;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;3.0;12.47
3010;3010;212.6;0.0;121.6;169.6;7.6;1055.6;777.8;3.0;15.58
3011;3011;122.6;183.9;0.0;203.5;0.0;884.9;800.1;7.0;21.86
3012;3012;252.3;;98.8;146.3;13.6;971.8;804.9;28.0;79.3
3013;3013;339.0;0.0;0.0;197.0;0.0;968.0;783.0;365.0;56.61
3014;3014;158.8;0.0;;185.7;0.0;1111.6;784.3;28.0;35.76
3015;3015;339.0;0.0;0.0;197.0;0.0;968.0;781.0;365.0;56.14
3016;3016;393.0;0.0;0.0;192.0;0.0;940.6;785.6;90.0;47.03
3017;3017;249.1;0.0;98.8;158.1;12.8;987.8;889.0;100.0;50.51
3018;3018;318.8;;0.0;155.7;14.3;852.1;880.4;7.0;44.4
3019;3019;284.0;145.0;0.0;178.0;8.0;819.0;789.0;28.0;79.3
3020;3020;250.0;0.0;0.0;191.0;0.0;1012.0;830.0;28.0;37.42
3021;3021;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;28.0;32.05
3022;3022;381.4;;0.0;185.7;0.0;1104.6;784.3;28.0;30.45
3023;3023;350.0;0.0;0.0;;;974.0;775.0;180.0;29.59
3024;3024;173.8;93.4;159.9;172.3;9.7;1007.2;746.6;28.0;26.97
3025;3025;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;90.0;54.1
3026;3026;212.0;0.0;124.8;159.0;3.0;1085.4;799.5;28.0;30.39
3027;3027;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;90.0;38.5
3028;3028;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;7.0;11.85
3029;3029;133.0;200.0;0.0;192.0;0.0;927.4;839.2;7.0;21.92
3030;3030;194.7;0.0;100.5;170.2;7.5;998.0;901.8;14.0;19.11
3031;3031;251.4;0.0;;192.9;5.8;1043.6;754.3;3.0;23.84
3032;3032;281.0;0.0;0.0;186.0;0.0;1104.0;774.0;90.0;43.58
3033;3033;252.3;0.0;98.8;146.3;14.2;987.8;889.0;;55.5
3034;3034;525.0;0.0;0.0;;;1125.0;613.0;365.0;42.13
3035;3035;332.5;142.5;0.0;228.0;0.0;932.0;594.0;180.0;37.27
3036;3036;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;28.0;33.54
3037;3037;349.0;0.0;0.0;192.0;6.0;1047.0;806.0;90.0;40.57
3038;3038;339.0;0.0;0.0;185.0;0.0;1069.0;774.0;7.0;19.99
3039;3039;183.9;122.6;0.0;185.7;0.0;959.2;613.2;28.0;20.59
3040;3040;397.0;0.0;0.0;185.7;0.0;1040.6;734.3;7.0;24.28
3041;3041;525.0;0.0;;189.0;0.0;1125.0;613.0;270.0;54.32
3042;3042;202.0;11.0;141.0;202.0;1.7;942.0;801.0;28.0;34.57
3043;3043;233.8;0.0;94.6;197.9;4.6;947.0;852.2;3.0;4.83
3044;3044;500.0;0.0;0.0;200.0;3.0;1124.0;613.0;28.0;29.55
3045;3045;254.0;0.0;0.0;198.0;0.0;968.0;863.0;3.0;17.28
3046;3046;362.6;189.0;0.0;164.9;11.6;944.7;;56.0;36.45
3047;3047;237.5;237.5;0.0;228.0;0.0;932.0;594.0;365.0;52.83
3048;3048;238.1;0.0;0.0;185.7;0.0;1047.0;739.3;28.0;24.34
3049;3049;252.5;0.0;0.0;185.7;0.0;1111.6;784.3;7.0;19.93
3050;3050;251.4;0.0;118.3;188.5;5.8;1076.2;757.7;56.0;66.82
3051;3051;233.0;0.0;0.0;196.0;3.9;801.0;758.0;;40.93
3052;3052;148.5;139.9;108.6;193.8;6.1;892.4;780.6;28.0;37.17
3053;3053;382.0;0.0;0.0;185.0;0.0;;739.0;90.0;69.66
3054;3054;393.0;0.0;0.0;192.0;0.0;940.0;758.0;28.0;46.68
3055;3055;190.7;0.0;125.2;166.6;9.9;1090.0;802.6;28.0;27.83
3056;3056;;142.5;0.0;228.0;0.0;932.0;594.0;270.0;33.7
3057;3057;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;7.0;54.9
3058;3058;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;;32.96
3059;3059;540.0;0.0;0.0;170.0;2.5;1130.0;630.0;28.0;61.23
3060;3060;290.4;0.0;96.2;168.1;9.4;961.2;865.0;3.0;13.29
3061;3061;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;28.0;32.92
3062;3062;153.0;145.0;0.0;178.0;8.0;1000.0;822.0;28.0;29.55
3063;3063;375.0;95.0;0.0;186.7;0.0;852.1;781.5;28.0;37.17
3064;3064;349.0;0.0;0.0;192.0;0.0;1056.0;809.0;90.0;32.1
3065;3065;200.0;;0.0;192.0;0.0;965.4;806.2;90.0;32.92
3066;3066;186.2;124.1;0.0;;0.0;1083.4;764.3;7.0;16.5
3067;3067;540.0;0.0;0.0;173.0;0.0;1125.0;;90.0;56.06
3068;3068;305.3;203.5;0.0;203.5;0.0;965.4;631.0;7.0;33.4
3069;3069;225.0;0.0;0.0;181.0;0.0;1113.0;833.0;28.0;39.66
3070;3070;145.7;172.6;0.0;181.9;3.4;985.8;816.8;7.0;11.47
3071;3071;108.3;162.4;0.0;203.5;0.0;938.2;849.0;3.0;11.36
3072;3072;310.0;0.0;0.0;192.0;0.0;970.0;850.0;7.0;17.34
3073;3073;313.3;0.0;0.0;181.9;8.6;955.1;859.2;100.0;35.34
3074;3074;313.3;262.2;0.0;175.5;6.9;1055.6;659.9;28.0;55.9
3075;3075;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;180.0;41.37
3076;3076;307.0;0.0;0.0;193.0;0.0;812.0;812.0;28.0;45.94
3077;3077;393.0;0.0;0.0;192.0;0.0;940.6;785.6;3.0;3.32
3078;3078;397.0;0.0;0.0;186.0;0.0;;739.0;28.0;34.29
3079;3079;200.0;133.0;0.0;192.0;0.0;965.4;806.2;7.0;10.39
3080;3080;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;90.0;32.53
3081;3081;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;90.0;35.23
3082;3082;275.1;0.0;;191.8;5.3;948.9;830.8;28.0;39.42
3083;3083;214.9;54.6;121.9;162.1;9.6;1014.3;780.1;56.0;44.28
3084;3084;376.0;0.0;0.0;214.6;0.0;1003.5;762.4;3.0;14.64
3085;3085;302.0;0.0;0.0;203.0;0.0;974.0;817.0;90.0;47.03
3086;3086;212.0;0.0;121.6;;9.9;1053.6;777.5;3.0;15.58
3087;3087;389.9;189.0;0.0;137.8;18.6;944.7;852.2;7.0;55.45
3088;3088;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;3.0;3.32
3089;3089;277.0;0.0;0.0;191.0;0.0;;856.0;28.0;18.91
3090;3090;252.3;0.0;98.8;146.3;14.2;987.8;;14.0;22.35
3091;3091;525.0;0.0;0.0;186.0;0.0;1125.0;613.0;;56.85
3092;3092;439.0;177.0;0.0;186.0;11.1;884.9;707.9;;13.2
3093;3093;480.0;0.0;;192.0;0.0;936.0;721.0;90.0;20.77
3094;3094;153.0;239.0;0.0;200.0;6.0;1002.0;684.0;28.0;31.88
3095;3095;251.4;0.0;118.3;192.9;5.8;1043.6;;28.0;29.65
3096;3096;157.0;236.0;0.0;228.0;0.0;932.0;670.0;365.0;67.57
3097;3097;374.0;19.0;141.0;151.0;10.0;801.0;;3.0;21.54
3098;3098;382.0;0.0;0.0;186.0;0.0;1047.0;739.0;7.0;21.91
3099;3099;160.0;;0.0;168.0;12.0;1049.0;688.0;28.0;19.69
3100;3100;198.6;132.4;0.0;192.0;0.0;978.4;825.5;90.0;38.46
3101;3101;389.9;189.0;0.0;145.9;22.0;944.7;755.8;56.0;63.14
3102;3102;277.0;116.8;91.7;175.8;3.4;946.5;665.6;28.0;66.42
3103;3103;298.0;0.0;107.0;186.0;6.0;879.0;789.0;28.0;41.68
3104;3104;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;56.0;35.76
3105;3105;212.5;0.0;100.4;179.9;9.6;1007.2;903.6;14.0;32.01
3106;3106;350.0;0.0;0.0;203.0;0.0;1074.0;775.0;3.0;20.42
3107;3107;;0.0;0.0;186.0;;1038.0;758.0;365.0;56.34
3108;3108;339.0;0.0;0.0;197.0;0.0;968.0;781.0;28.0;31.88
3109;3109;302.0;0.0;;;0.0;974.0;817.0;3.0;11.98
3110;3110;305.3;203.5;0.0;203.5;0.0;965.4;631.0;28.0;61.23
3111;3111;203.5;135.7;0.0;185.7;0.0;1076.2;759.3;28.0;61.24
3112;3112;286.3;200.9;0.0;144.7;11.2;1004.6;803.7;7.0;35.17
3113;3113;313.0;0.0;113.0;178.0;8.0;1002.0;689.0;28.0;60.29
3114;3114;376.0;0.0;0.0;214.6;0.0;1003.5;;28.0;42.42
3115;3115;165.0;144.7;0.0;175.5;8.2;1005.6;746.8;100.0;45.08
3116;3116;238.2;158.8;0.0;185.7;0.0;1040.6;734.3;28.0;65.7
3117;3117;153.0;145.0;0.0;178.0;8.0;1002.0;689.0;28.0;35.1
3118;3118;183.9;122.6;0.0;203.5;0.0;959.2;800.0;90.0;29.73
3119;3119;322.0;0.0;116.0;180.0;11.0;904.0;817.0;28.0;7.51
3120;3120;;;0.0;147.4;10.4;946.8;696.7;28.0;47.97
3121;3121;382.5;0.0;0.0;192.0;0.0;940.6;785.6;90.0;59.8
3122;3122;255.5;132.4;0.0;192.0;;1012.4;830.0;28.0;31.97
3123;3123;251.4;0.0;100.5;182.5;3.6;1005.8;899.8;28.0;64.3
3124;3124;359.0;19.0;;154.0;5.9;942.0;801.0;28.0;36.45
3125;3125;181.4;0.0;167.0;169.6;7.6;1055.6;777.8;28.0;33.08
3126;3126;236.0;157.0;;192.0;0.0;972.6;749.1;90.0;33.19
3127;3127;480.0;76.0;0.0;192.0;0.0;801.0;802.0;7.0;24.92
